metabolites,pathway
HMDB0000101,KEGG_PYRIMIDINE_METABOLISM
HMDB0000101,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000107,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000107,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000107,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000107,KEGG_GALACTOSE_METABOLISM
HMDB0000107,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000107,KEGG_PYRUVATE_METABOLISM
HMDB0000108,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000108,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000108,KEGG_RETINOL_METABOLISM
HMDB0000108,KEGG_TYROSINE_METABOLISM
HMDB0000108,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000108,KEGG_FATTY_ACID_METABOLISM
HMDB0000108,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000108,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000108,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000108,KEGG_PEROXISOME
HMDB0000108,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000108,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
HMDB0000112,KEGG_PROPANOATE_METABOLISM
HMDB0000112,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000112,KEGG_LYSINE_DEGRADATION
HMDB0000112,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000112,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000112,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000112,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000112,KEGG_PYRUVATE_METABOLISM
HMDB0000112,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000112,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000112,KEGG_HISTIDINE_METABOLISM
HMDB0000112,KEGG_BETA_ALANINE_METABOLISM
HMDB0000112,KEGG_BUTANOATE_METABOLISM
HMDB0000112,KEGG_FATTY_ACID_METABOLISM
HMDB0000112,KEGG_TYPE_I_DIABETES_MELLITUS
HMDB0000112,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000112,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000115,KEGG_RETINOL_METABOLISM
HMDB0000115,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000115,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000115,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000115,KEGG_PHENYLALANINE_METABOLISM
HMDB0000115,KEGG_TYROSINE_METABOLISM
HMDB0000115,KEGG_HISTIDINE_METABOLISM
HMDB0000115,KEGG_PYRUVATE_METABOLISM
HMDB0000115,KEGG_FATTY_ACID_METABOLISM
HMDB0000115,KEGG_PROPANOATE_METABOLISM
HMDB0000115,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000115,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000115,KEGG_BUTANOATE_METABOLISM
HMDB0000115,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000115,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000115,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000115,KEGG_BETA_ALANINE_METABOLISM
HMDB0000115,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000115,KEGG_LYSINE_DEGRADATION
HMDB0000115,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000115,KEGG_PEROXISOME
HMDB0000115,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000115,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0000117,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HMDB0000117,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0000117,KEGG_LYSOSOME
HMDB0000117,KEGG_GALACTOSE_METABOLISM
HMDB0000117,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0000117,KEGG_SPHINGOLIPID_METABOLISM
HMDB0000117,KEGG_O_GLYCAN_BIOSYNTHESIS
HMDB0000117,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE
HMDB0000117,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HMDB0000117,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
HMDB0000117,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0000118,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000118,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000118,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000118,KEGG_PHENYLALANINE_METABOLISM
HMDB0000118,KEGG_TYROSINE_METABOLISM
HMDB0000118,KEGG_HISTIDINE_METABOLISM
HMDB0000118,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000119,KEGG_PYRUVATE_METABOLISM
HMDB0000119,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000119,KEGG_PEROXISOME
HMDB0000119,KEGG_PROPANOATE_METABOLISM
HMDB0000119,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000119,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000119,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000119,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000121,KEGG_ABC_TRANSPORTERS
HMDB0000121,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000121,KEGG_FOLATE_BIOSYNTHESIS
HMDB0000122,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000122,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000122,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000122,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000122,KEGG_GALACTOSE_METABOLISM
HMDB0000122,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000122,KEGG_PYRUVATE_METABOLISM
HMDB0000122,KEGG_SPHINGOLIPID_METABOLISM
HMDB0000122,KEGG_LYSOSOME
HMDB0000122,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0000122,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0000122,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000122,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0000122,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0000122,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000122,KEGG_RENAL_CELL_CARCINOMA
HMDB0000122,KEGG_PATHWAYS_IN_CANCER
HMDB0000122,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
HMDB0000122,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE
HMDB0000122,KEGG_N_GLYCAN_BIOSYNTHESIS
HMDB0000123,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0000123,KEGG_GLUTATHIONE_METABOLISM
HMDB0000123,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000123,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000123,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000123,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000123,KEGG_PEROXISOME
HMDB0000123,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000123,KEGG_PURINE_METABOLISM
HMDB0000123,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000123,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000123,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
HMDB0000123,KEGG_LYSOSOME
HMDB0000123,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000123,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000123,KEGG_NITROGEN_METABOLISM
HMDB0000123,KEGG_PYRUVATE_METABOLISM
HMDB0000123,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000123,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0000123,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000123,KEGG_LYSINE_DEGRADATION
HMDB0000125,KEGG_ABC_TRANSPORTERS
HMDB0000125,KEGG_FATTY_ACID_METABOLISM
HMDB0000125,KEGG_TYROSINE_METABOLISM
HMDB0000125,KEGG_RETINOL_METABOLISM
HMDB0000125,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000125,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000125,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000125,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000125,KEGG_SELENOAMINO_ACID_METABOLISM
HMDB0000125,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000125,KEGG_GLUTATHIONE_METABOLISM
HMDB0000125,KEGG_PYRUVATE_METABOLISM
HMDB0000125,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000126,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000126,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000126,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0000127,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000127,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000127,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000127,KEGG_INOSITOL_PHOSPHATE_METABOLISM
HMDB0000127,KEGG_LYSOSOME
HMDB0000127,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000127,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000127,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0000127,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000127,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000128,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000128,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000130,KEGG_TYROSINE_METABOLISM
HMDB0000130,KEGG_PHENYLALANINE_METABOLISM
HMDB0000131,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000131,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000131,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000131,KEGG_GALACTOSE_METABOLISM
HMDB0000131,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000131,KEGG_PYRUVATE_METABOLISM
HMDB0000131,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION
HMDB0000131,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000131,KEGG_ETHER_LIPID_METABOLISM
HMDB0000132,KEGG_PURINE_METABOLISM
HMDB0000132,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000132,KEGG_PYRIMIDINE_METABOLISM
HMDB0000132,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000133,KEGG_PURINE_METABOLISM
HMDB0000133,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000133,KEGG_PYRIMIDINE_METABOLISM
HMDB0000133,KEGG_RIBOFLAVIN_METABOLISM
HMDB0000133,KEGG_LYSOSOME
HMDB0000134,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000134,KEGG_PURINE_METABOLISM
HMDB0000134,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000134,KEGG_TYROSINE_METABOLISM
HMDB0000134,KEGG_RENAL_CELL_CARCINOMA
HMDB0000134,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0000134,KEGG_PATHWAYS_IN_CANCER
HMDB0000134,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000134,KEGG_ALZHEIMERS_DISEASE
HMDB0000134,KEGG_PARKINSONS_DISEASE
HMDB0000134,KEGG_OXIDATIVE_PHOSPHORYLATION
HMDB0000134,KEGG_HUNTINGTONS_DISEASE
HMDB0000138,KEGG_ABC_TRANSPORTERS
HMDB0000138,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000138,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000138,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS
HMDB0000138,KEGG_PEROXISOME
HMDB0000139,KEGG_FATTY_ACID_METABOLISM
HMDB0000139,KEGG_PYRUVATE_METABOLISM
HMDB0000139,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000139,KEGG_BUTANOATE_METABOLISM
HMDB0000139,KEGG_BETA_ALANINE_METABOLISM
HMDB0000139,KEGG_LIMONENE_AND_PINENE_DEGRADATION
HMDB0000139,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000139,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000139,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000139,KEGG_HISTIDINE_METABOLISM
HMDB0000139,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000139,KEGG_LYSINE_DEGRADATION
HMDB0000139,KEGG_PROPANOATE_METABOLISM
HMDB0000139,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000139,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000139,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000142,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000142,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000142,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000142,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000142,KEGG_STEROID_BIOSYNTHESIS
HMDB0000142,KEGG_FOLATE_BIOSYNTHESIS
HMDB0000142,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000143,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000143,KEGG_GLYCEROLIPID_METABOLISM
HMDB0000143,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000143,KEGG_GALACTOSE_METABOLISM
HMDB0000143,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000143,KEGG_PYRUVATE_METABOLISM
HMDB0000143,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000143,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
HMDB0000143,KEGG_SPHINGOLIPID_METABOLISM
HMDB0000143,KEGG_LYSOSOME
HMDB0000143,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0000143,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
HMDB0000143,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
HMDB0000143,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000143,KEGG_RENAL_CELL_CARCINOMA
HMDB0000143,KEGG_PATHWAYS_IN_CANCER
HMDB0000143,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0000143,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0000143,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0000145,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000145,KEGG_SULFUR_METABOLISM
HMDB0000145,KEGG_RETINOL_METABOLISM
HMDB0000145,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000145,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000145,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000145,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000145,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000145,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000145,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000145,KEGG_STEROID_BIOSYNTHESIS
HMDB0000145,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000145,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000145,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000145,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000148,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000148,KEGG_LYSINE_DEGRADATION
HMDB0000148,KEGG_NITROGEN_METABOLISM
HMDB0000148,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000148,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0000148,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0000148,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000148,KEGG_PYRIMIDINE_METABOLISM
HMDB0000148,KEGG_FOLATE_BIOSYNTHESIS
HMDB0000148,KEGG_HISTIDINE_METABOLISM
HMDB0000148,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000148,KEGG_TYPE_I_DIABETES_MELLITUS
HMDB0000148,KEGG_BETA_ALANINE_METABOLISM
HMDB0000148,KEGG_BUTANOATE_METABOLISM
HMDB0000148,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM
HMDB0000148,KEGG_GLUTATHIONE_METABOLISM
HMDB0000148,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000148,KEGG_ARACHIDONIC_ACID_METABOLISM
HMDB0000148,KEGG_SELENOAMINO_ACID_METABOLISM
HMDB0000148,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000148,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000148,KEGG_PURINE_METABOLISM
HMDB0000148,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000148,KEGG_TYROSINE_METABOLISM
HMDB0000148,KEGG_PHENYLALANINE_METABOLISM
HMDB0000148,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000148,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000148,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000148,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
HMDB0000148,KEGG_PROPANOATE_METABOLISM
HMDB0000149,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
HMDB0000149,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
HMDB0000149,KEGG_PATHWAYS_IN_CANCER
HMDB0000149,KEGG_ENDOCYTOSIS
HMDB0000149,KEGG_PANCREATIC_CANCER
HMDB0000149,KEGG_GNRH_SIGNALING_PATHWAY
HMDB0000149,KEGG_ETHER_LIPID_METABOLISM
HMDB0000151,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000151,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000151,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000151,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000151,KEGG_RETINOL_METABOLISM
HMDB0000151,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000151,KEGG_LINOLEIC_ACID_METABOLISM
HMDB0000151,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
HMDB0000151,KEGG_STEROID_BIOSYNTHESIS
HMDB0000151,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000151,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000151,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000151,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000153,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
HMDB0000153,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000153,KEGG_RETINOL_METABOLISM
HMDB0000153,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000153,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
HMDB0000153,KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
HMDB0000153,KEGG_STEROID_HORMONE_BIOSYNTHESIS
HMDB0000153,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000153,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
HMDB0000156,KEGG_RENAL_CELL_CARCINOMA
HMDB0000156,KEGG_CITRATE_CYCLE_TCA_CYCLE
HMDB0000156,KEGG_PATHWAYS_IN_CANCER
HMDB0000156,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
HMDB0000156,KEGG_PYRUVATE_METABOLISM
HMDB0000156,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000156,KEGG_PPAR_SIGNALING_PATHWAY
HMDB0000157,KEGG_PURINE_METABOLISM
HMDB0000157,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000157,KEGG_PYRIMIDINE_METABOLISM
HMDB0000157,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000157,KEGG_PEROXISOME
HMDB0000158,KEGG_HISTIDINE_METABOLISM
HMDB0000158,KEGG_TYROSINE_METABOLISM
HMDB0000158,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000158,KEGG_PHENYLALANINE_METABOLISM
HMDB0000158,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000158,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000158,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000158,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000158,KEGG_PARKINSONS_DISEASE
HMDB0000158,KEGG_JAK_STAT_SIGNALING_PATHWAY
HMDB0000158,KEGG_AUTOIMMUNE_THYROID_DISEASE
HMDB0000158,KEGG_HEMATOPOIETIC_CELL_LINEAGE
HMDB0000158,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
HMDB0000158,KEGG_RIBOFLAVIN_METABOLISM
HMDB0000158,KEGG_MELANOGENESIS
HMDB0000159,KEGG_RENIN_ANGIOTENSIN_SYSTEM
HMDB0000159,KEGG_HISTIDINE_METABOLISM
HMDB0000159,KEGG_TYROSINE_METABOLISM
HMDB0000159,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000159,KEGG_PHENYLALANINE_METABOLISM
HMDB0000159,KEGG_ASTHMA
HMDB0000159,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000159,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000159,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000161,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000161,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000161,KEGG_PEROXISOME
HMDB0000161,KEGG_GLUTATHIONE_METABOLISM
HMDB0000161,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000161,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000162,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000163,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000163,KEGG_LYSOSOME
HMDB0000163,KEGG_GALACTOSE_METABOLISM
HMDB0000164,KEGG_ARGININE_AND_PROLINE_METABOLISM
HMDB0000164,KEGG_TRYPTOPHAN_METABOLISM
HMDB0000164,KEGG_HISTIDINE_METABOLISM
HMDB0000164,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000164,KEGG_PHENYLALANINE_METABOLISM
HMDB0000164,KEGG_TYROSINE_METABOLISM
HMDB0000164,KEGG_BETA_ALANINE_METABOLISM
HMDB0000164,KEGG_DRUG_METABOLISM_CYTOCHROME_P450
HMDB0000167,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
HMDB0000167,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
HMDB0000167,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
HMDB0000168,KEGG_HISTIDINE_METABOLISM
HMDB0000168,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000168,KEGG_NITROGEN_METABOLISM
HMDB0000168,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
HMDB0000169,KEGG_GLYCOLYSIS_GLUCONEOGENESIS
HMDB0000169,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
HMDB0000169,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000169,KEGG_GALACTOSE_METABOLISM
HMDB0000169,KEGG_INSULIN_SIGNALING_PATHWAY
HMDB0000169,KEGG_STARCH_AND_SUCROSE_METABOLISM
HMDB0000169,KEGG_TYPE_II_DIABETES_MELLITUS
HMDB0000169,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000169,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
HMDB0000169,KEGG_RENAL_CELL_CARCINOMA
HMDB0000169,KEGG_PATHWAYS_IN_CANCER
HMDB0000169,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0000169,KEGG_LYSOSOME
HMDB0000172,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS
HMDB0000172,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS
HMDB0000172,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
HMDB0000174,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
HMDB0000174,KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
HMDB0000174,KEGG_OTHER_GLYCAN_DEGRADATION
HMDB0000174,KEGG_LYSOSOME
HMDB0000175,KEGG_PURINE_METABOLISM
HMDB0000175,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
HMDB0000175,KEGG_ONE_CARBON_POOL_BY_FOLATE
HMDB0000175,KEGG_DRUG_METABOLISM_OTHER_ENZYMES
HMDB0000175,KEGG_PYRIMIDINE_METABOLISM
HMDB0000175,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
HMDB0000177,KEGG_BETA_ALANINE_METABOLISM
HMDB0000177,KEGG_HISTIDINE_METABOLISM
HMDB0000177,KEGG_TYROSINE_METABOLISM
HMDB0000177,KEGG_TRYPTOPHAN_METABOLISM
